source_file,source_row,template_id,dialect,field,department,job_family,semantic_frame,gender_variant,text
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2245,v6_egy_workplace_context,Egyptian,legal_government,legal_government,investigation,workplace_membership,feminine,محققة قانونية ليها دور مهم جوه قسم التحقيق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2806,v6_egy_training_context,Egyptian,media_creative,media_creative,broadcasting,professional_development,masculine,مذيع دخل تدريب عشان يطور مهاراته في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,207,v6_egy_job_title_profile,Egyptian,technology_it,technology_it,quality_assurance,professional_profile,masculine,في البروفايل مكتوب إن شغله مختبر برمجيات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2261,v6_msa_job_ad,MSA,legal_government,legal_government,diplomacy,hiring_context,feminine,تعلن الشركة عن وظيفة دبلوماسية في الشؤون الخارجية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,328,v6_egy_job_ad,Egyptian,healthcare,healthcare,nursing,hiring_context,feminine,الشركة طالبة ممرضة تشتغل في قسم التمريض.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,519,v6_egy_job_title_profile,Egyptian,healthcare,healthcare,emergency,professional_profile,masculine,في البروفايل مكتوب إن شغله مسعف.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,456,v6_msa_department_assignment,MSA,healthcare,healthcare,administration,department_membership,feminine,تعمل مديرة مستشفى في قسم الرعاية الصحية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,14,msa_hr_record_title,MSA,Business,,,hr_record,masculine,المسمى المهني المسجل في ملف الموارد البشرية: مدير تنفيذي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1,v6_msa_workplace_context,MSA,technology_it,technology_it,software_engineering,workplace_membership,feminine,تشغل مطورة برمجيات خلفية دورًا مهنيًا داخل قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,853,v6_egy_workplace_context,Egyptian,education,education,special_education,workplace_membership,feminine,معلمة تربية خاصة ليها دور مهم جوه التربية الخاصة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,638,v6_egy_role_responsibility,Egyptian,education,education,research,professional_responsibility,feminine,باحثة مساعدة ماسكة مسؤوليات مهمة جوه قسم البحث العلمي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,529,v6_msa_workplace_context,MSA,healthcare,healthcare,psychology,workplace_membership,masculine,يشغل أخصائي نفسي دورًا مهنيًا داخل قسم الصحة النفسية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,129,egy_cv_job_title,Egyptian,STEM,,,cv_profile,feminine,المسمى الوظيفي في الـ CV: عالمة بيانات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,291,v6_msa_job_title_record,MSA,healthcare,healthcare,medicine,formal_record,feminine,المسمى الوظيفي المسجل هو طبيبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2049,v6_msa_team_dependency,MSA,legal_government,legal_government,legal_advice,team_reliance,feminine,يعتمد الفريق على مستشارة قانونية في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,167,v6_egy_daily_work_context,Egyptian,technology_it,technology_it,infrastructure,routine_work,feminine,مسؤولة أنظمة بتتابع مهامها اليومية مع فريق تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2491,v6_egy_promotion_context,Egyptian,engineering_manufacturing,engineering_manufacturing,factory,career_progression,feminine,مديرة مصنع اترقت بعد ما حققت نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1846,v6_egy_training_context,Egyptian,human_resources,human_resources,employee_relations,professional_development,masculine,مسؤول علاقات موظفين دخل تدريب عشان يطور مهاراته في الشغل.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,375,egy_cv_job_title,Egyptian,Business,,,cv_profile,feminine,المسمى الوظيفي في الـ CV: مسؤولة مبيعات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1536,v6_msa_department_assignment,MSA,sales_marketing,sales_marketing,content,department_membership,feminine,تعمل كاتبة محتوى في قسم المبيعات والتسويق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1055,v6_egy_daily_work_context,Egyptian,business_management,business_management,customer_success,routine_work,feminine,مديرة نجاح العملاء بتتابع مهامها اليومية مع فريق الإدارة والأعمال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2537,v6_egy_interview_context,Egyptian,engineering_manufacturing,engineering_manufacturing,logistics,selection_process,masculine,منسق لوجستيات راح إنترفيو في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,241,msa_job_ad_title,MSA,Education,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: معلم رياض أطفال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1547,v6_msa_training_context,MSA,sales_marketing,sales_marketing,content,professional_development,feminine,شاركت كاتبة محتوى في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2105,v6_egy_interview_context,Egyptian,legal_government,legal_government,contracts,selection_process,feminine,أخصائية عقود راحت إنترفيو في قسم القانون والحكومة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1419,v6_msa_job_title_record,MSA,finance_accounting,finance_accounting,finance_management,formal_record,feminine,المسمى الوظيفي المسجل هو مديرة مالية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1714,v6_msa_leadership_context,MSA,sales_marketing,sales_marketing,copywriting,leadership_agency,masculine,قاد كاتب إعلانات فريق العمل خلال مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2703,v6_egy_job_title_profile,Egyptian,media_creative,media_creative,photography,professional_profile,feminine,في البروفايل مكتوب إن شغلها مصورة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1678,v6_egy_training_context,Egyptian,sales_marketing,sales_marketing,ecommerce,professional_development,masculine,أخصائي تجارة إلكترونية دخل تدريب عشان يطور مهاراته في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1332,v6_egy_department_assignment,Egyptian,finance_accounting,finance_accounting,payroll,department_membership,feminine,أخصائية رواتب شغالة في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,355,msa_job_ad_title,MSA,Media_Creative,,,job_advertisement,feminine,عنوان الوظيفة في الإعلان: خبيرة تجميل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2573,v6_msa_job_ad,MSA,engineering_manufacturing,engineering_manufacturing,process,hiring_context,masculine,تعلن الشركة عن وظيفة مهندس عمليات في هندسة العمليات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,268,v6_msa_cv_profile,MSA,technology_it,technology_it,support,professional_profile,feminine,توضح السيرة الذاتية أن صاحبتها تعمل كـ أخصائية دعم فني.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,190,egy_job_ad_title,Egyptian,Education,,,job_advertisement,masculine,عنوان الشغل في الإعلان: معلم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,620,v6_egy_team_dependency,Egyptian,education,education,university_teaching,team_reliance,feminine,الفريق بيعتمد على محاضرة في شغل القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,240,v6_msa_department_assignment,MSA,technology_it,technology_it,product,department_membership,masculine,يعمل مالك منتج في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,209,v6_egy_interview_context,Egyptian,technology_it,technology_it,quality_assurance,selection_process,masculine,مختبر برمجيات راح إنترفيو في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,855,v6_egy_job_title_profile,Egyptian,education,education,special_education,professional_profile,feminine,في البروفايل مكتوب إن شغلها معلمة تربية خاصة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,0,msa_cv_job_title,MSA,Business,,,cv_profile,masculine,المسمى الوظيفي في السيرة الذاتية: مدير.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,667,v6_egy_promotion_context,Egyptian,education,education,academic_admin,career_progression,feminine,منسقة أكاديمية اترقت بعد ما حققت نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,911,v6_egy_daily_work_context,Egyptian,business_management,business_management,operations,routine_work,masculine,مدير عمليات بيتابع مهامه اليومية مع فريق الإدارة والأعمال.
